folder|name|url
CTF/渗透工具/Payloads All The Things|Payloads All The Things|https://swisskyrepo.github.io/PayloadsAllTheThings/
CTF/渗透工具/GitHub Proxy 代理加速|GitHub Proxy 代理加速|https://ghp.ci/
CTF/渗透工具/Full TTYs|Full TTYs|https://book.hacktricks.xyz/generic-methodologies-and-resources/shells/full-ttys?source=post_page-----383dfc61a38f--------------------------------
CTF/渗透工具/Vulnerable By Design ~ VulnHub|Vulnerable By Design ~ VulnHub|https://www.vulnhub.com/
CTF/渗透工具/封神台 - 掌控安全在线攻防演练靶场，一个专为网络安全从业人员设计的白帽黑客渗透测试演练平台。|封神台 - 掌控安全在线攻防演练靶场，一个专为网络安全从业人员设计的白帽黑客渗透测试演练平台。|https://hack.zkaq.cn/
CTF/渗透工具/反弹shell命令在线生成器|反弹shell命令在线生成器|https://www.ddosi.org/shell/
CTF/渗透工具/Parrot Security|Parrot Security|https://www.parrotsec.org/
CTF/渗透工具/Nightly Installers|Nightly Installers|https://docs.metasploit.com/docs/using-metasploit/getting-started/nightly-installers.html
CTF/渗透工具/WADComs|WADComs|https://wadcoms.github.io/
CTF/渗透工具/MontoyaApi (burp-extensions-montoya-api 2025.10 API)|MontoyaApi (burp-extensions-montoya-api 2025.10 API)|https://portswigger.github.io/burp-extensions-montoya-api/javadoc/burp/api/montoya/MontoyaApi.html
CTF/渗透工具/OpenClaw Exposure Watchboard|OpenClaw Exposure Watchboard|https://openclaw.allegro.earth/
CTF/渗透工具/Lattics|Lattics|http://lattics.zineapi.com/zh-CN
CTF/渗透工具/DevDocs API Documentation|DevDocs API Documentation|https://devdocs.io/
CTF/渗透工具/在 Windows 上设置开发环境|在 Windows 上设置开发环境|https://docs.microsoft.com/zh-cn/windows/dev-environment/
CTF/渗透工具/CFW 快速上手|CFW 快速上手|https://docs.gtk.pw/contents/quickstart.html#%E5%90%AF%E5%8A%A8
CTF/渗透工具/IP Address Fraud Check|IP Address Fraud Check|https://scamalytics.com/ip
CTF/渗透工具/shell.how - How this shell command works?|shell.how - How this shell command works?|https://www.shell.how/
CTF/渗透工具/SpiderBox - 虫盒 - 爬虫逆向资源导航站|SpiderBox - 虫盒 - 爬虫逆向资源导航站|https://spiderbox.cn/#5ed6e984feb87a7bc442587e8cc0d03a
CTF/渗透工具/Kali Linux|Kali Linux|https://www.kali.org/
CTF/渗透工具/首页 | 云开发 CloudBase - 一站式后端云服务|首页 | 云开发 CloudBase - 一站式后端云服务|https://docs.cloudbase.net/
CTF/渗透工具/浅谈内网渗透代理 - 先知社区|浅谈内网渗透代理 - 先知社区|https://xz.aliyun.com/t/8001?time__1311=n4%2BxnD0Dc7%3DCqD5YGNnmBDuCDRDcOteDgCoD#toc-3
CTF/渗透工具/Online - Reverse Shell Generator|Online - Reverse Shell Generator|https://www.revshells.com/
CTF/CTF工具/Amp|Amp|https://ampcode.com/
CTF/CTF工具/BUUCTF在线评测|BUUCTF在线评测|https://buuoj.cn/
CTF/CTF工具/CTF Wiki|CTF Wiki|https://ctf-wiki.org/
CTF/CTF工具/CTFever Toolkit by uniiem|CTFever Toolkit by uniiem|https://ctfever.uniiem.com/
CTF/CTF工具/CTF在线工具-CTF工具|CTF在线工具-CTF工具|http://www.hiencode.com/
CTF/CTF工具/Sage Cell Server|Sage Cell Server|https://sagecell.sagemath.org/
CTF/CTF工具/StegOnline图片隐写工具 StegSolve 的 Web 版|StegOnline图片隐写工具 StegSolve 的 Web 版|https://stegonline.georgeom.net/upload
CTF/CTF工具/Wolfram|Wolfram|https://www.wolframalpha.com/
CTF/CTF工具/青少年CTF训练平台|青少年CTF训练平台|https://www.qsnctf.com/
CTF/CTF工具/随波逐流工作室|随波逐流工作室|http://www.1o1o.xyz/ctfsoft.html
CTF/CTF工具/HexEd.it|HexEd.it|https://hexed.it/
CTF/CTF工具/SCU-CTF HomePage|SCU-CTF HomePage|https://wiki.scuctf.com/
CTF/CTF工具/QRazyBox - QR Code Analysis and Recovery Toolkit|QRazyBox - QR Code Analysis and Recovery Toolkit|https://merri.cx/qrazybox/
CTF/CTF工具/SRK Toolbox|SRK Toolbox|https://raka.rocks/
CTF/CTF工具/Free Online ROP Gadgets Search|Free Online ROP Gadgets Search|http://ropshell.com/
CTF/CTF工具/Binary Ninja|Binary Ninja|https://binary.ninja/
CTF/CTF工具/Sage 项目 - CoCalc|Sage 项目 - CoCalc|https://cocalc.com/projects
CTF/CTF工具/Run Python Online|Run Python Online|https://cocalc.com/features/python
CTF/CTF工具/Use SageMath Online|Use SageMath Online|https://cocalc.com/features/sage
CTF/CTF工具/Review::CTF|Review::CTF|https://gz.imxbt.cn/
CTF/CTF工具/Seek Flag|Seek Flag|https://seekflag.com/
CTF/CTF知识/Hackreels|Hackreels|https://www.hackreels.com/
开发/GitHub/shibing624/pycorrector|shibing624/pycorrector|https://github.com/shibing624/pycorrector
开发/GitHub/languagetool-org/languagetool|languagetool-org/languagetool|https://github.com/languagetool-org/languagetool
开发/GitHub/AashishH15/Lexicon|AashishH15/Lexicon|https://github.com/AashishH15/Lexicon
开发/GitHub/Leadaxe/LxBox|Leadaxe/LxBox|https://github.com/Leadaxe/LxBox
开发/GitHub/jordibrouwer/nextdash|jordibrouwer/nextdash|https://github.com/jordibrouwer/nextdash
开发/GitHub/fanbuz/codesucker|fanbuz/codesucker|https://github.com/fanbuz/codesucker
开发/GitHub/shenmin/cassotis-ime|shenmin/cassotis-ime|https://github.com/shenmin/cassotis-ime
开发/GitHub/lightningpixel/modly|lightningpixel/modly|https://github.com/lightningpixel/modly
开发/GitHub/img2threejs/img2threejs|img2threejs/img2threejs|https://github.com/img2threejs/img2threejs
开发/GitHub/evan361425/flutter-pos-system|evan361425/flutter-pos-system|https://github.com/evan361425/flutter-pos-system
开发/GitHub/gbulog/pcairplay|gbulog/pcairplay|https://github.com/gbulog/pcairplay
开发/GitHub/Lymphatus/caesium-app-web|Lymphatus/caesium-app-web|https://github.com/Lymphatus/caesium-app-web
开发/GitHub/berabuddies/redis-poc|berabuddies/redis-poc|https://github.com/berabuddies/redis-poc
开发/GitHub/pctrade/end4-pC|pctrade/end4-pC|https://github.com/pctrade/end4-pC
开发/GitHub/syabro/mdtask|syabro/mdtask|https://github.com/syabro/mdtask
开发/GitHub/amirmushichge/claude-black-3d-card|amirmushichge/claude-black-3d-card|https://github.com/amirmushichge/claude-black-3d-card
开发/GitHub/Tencent/WeChatReading|Tencent/WeChatReading|https://github.com/Tencent/WeChatReading
开发/GitHub/Aryan-Raj3112/episteme|Aryan-Raj3112/episteme|https://github.com/Aryan-Raj3112/episteme
开发/GitHub/palemoky/chinese-poetry-api|palemoky/chinese-poetry-api|https://github.com/palemoky/chinese-poetry-api
开发/GitHub/favonia/cloudflare-ddns|favonia/cloudflare-ddns|https://github.com/favonia/cloudflare-ddns
开发/GitHub/haradakashiwa/ternssh|haradakashiwa/ternssh|https://github.com/haradakashiwa/ternssh
开发/GitHub/dietrichmax/colota|dietrichmax/colota|https://github.com/dietrichmax/colota
开发/GitHub/dstours/OctoC2|dstours/OctoC2|https://github.com/dstours/OctoC2
开发/GitHub/inbjo/MirrorProxy|inbjo/MirrorProxy|https://github.com/inbjo/MirrorProxy
开发/GitHub/tddworks/asc-cli|tddworks/asc-cli|https://github.com/tddworks/asc-cli
开发/GitHub/potatameister/PaperKnifePlus|potatameister/PaperKnifePlus|https://github.com/potatameister/PaperKnifePlus
开发/GitHub/bouzidanas/pynote-notebook-editor|bouzidanas/pynote-notebook-editor|https://github.com/bouzidanas/pynote-notebook-editor
开发/GitHub/Robbyant/lingbot-map|Robbyant/lingbot-map|https://github.com/Robbyant/lingbot-map
开发/GitHub/otter-sec/rctf|otter-sec/rctf|https://github.com/otter-sec/rctf
开发/GitHub/jamiepine/voicebox|jamiepine/voicebox|https://github.com/jamiepine/voicebox
开发/GitHub/khr898/ntfsmac|khr898/ntfsmac|https://github.com/khr898/ntfsmac
开发/GitHub/floodtide/dom-docx|floodtide/dom-docx|https://github.com/floodtide/dom-docx
开发/GitHub/lycorp-jp/sim-use|lycorp-jp/sim-use|https://github.com/lycorp-jp/sim-use
开发/GitHub/okalachev/flix|okalachev/flix|https://github.com/okalachev/flix
开发/GitHub/PimpinPumpkin/Vela|PimpinPumpkin/Vela|https://github.com/PimpinPumpkin/Vela
开发/GitHub/google-ai-edge/LiteRT|google-ai-edge/LiteRT|https://github.com/google-ai-edge/LiteRT
开发/GitHub/shuaiplus/nodewarden|shuaiplus/nodewarden|https://github.com/shuaiplus/nodewarden
开发/GitHub/yo-WASSUP/Good-Badminton|yo-WASSUP/Good-Badminton|https://github.com/yo-WASSUP/Good-Badminton
开发/GitHub/Tencent/BrowserSkill|Tencent/BrowserSkill|https://github.com/Tencent/BrowserSkill
开发/GitHub/V4bel/Januscape|V4bel/Januscape|https://github.com/V4bel/Januscape
开发/GitHub/yujincheng08/BiliRoaming|yujincheng08/BiliRoaming|https://github.com/yujincheng08/BiliRoaming
开发/GitHub/Silentely/eSIM-Tools|Silentely/eSIM-Tools|https://github.com/Silentely/eSIM-Tools
开发/GitHub/yanglh1/SimJ|yanglh1/SimJ|https://github.com/yanglh1/SimJ
开发/GitHub/zinja-coder/apktool-mcp-server|zinja-coder/apktool-mcp-server|https://github.com/zinja-coder/apktool-mcp-server
开发/GitHub/Lakr233/AssppWeb|Lakr233/AssppWeb|https://github.com/Lakr233/AssppWeb
开发/GitHub/dorianborian/sesame-robot|dorianborian/sesame-robot|https://github.com/dorianborian/sesame-robot
开发/GitHub/jackyzha0/sunlit|jackyzha0/sunlit|https://github.com/jackyzha0/sunlit
开发/GitHub/kunchenguid/no-mistakes|kunchenguid/no-mistakes|https://github.com/kunchenguid/no-mistakes
开发/GitHub/Leonxlnx/taste-skill|Leonxlnx/taste-skill|https://github.com/Leonxlnx/taste-skill
开发/GitHub/lawflow-boop/LawLink|lawflow-boop/LawLink|https://github.com/lawflow-boop/LawLink
开发/GitHub/actuator/Android-Security-Exploits-YouTube-Curriculum|actuator/Android-Security-Exploits-YouTube-Curriculum|https://github.com/actuator/Android-Security-Exploits-YouTube-Curriculum
开发/GitHub/Thysrael/Horizon|Thysrael/Horizon|https://github.com/Thysrael/Horizon
开发/GitHub/cloudflare/security-audit-skill|cloudflare/security-audit-skill|https://github.com/cloudflare/security-audit-skill
开发/GitHub/overflowy/make-look-scanned|overflowy/make-look-scanned|https://github.com/overflowy/make-look-scanned
开发/GitHub/UltraSina/androidReverse|UltraSina/androidReverse|https://github.com/UltraSina/androidReverse
开发/GitHub/kennss/SiliconScope|kennss/SiliconScope|https://github.com/kennss/SiliconScope
开发/GitHub/TabularisDB/tabularis|TabularisDB/tabularis|https://github.com/TabularisDB/tabularis
开发/GitHub/chenx-dust/EZ4Connect|chenx-dust/EZ4Connect|https://github.com/chenx-dust/EZ4Connect
开发/GitHub/yeet-src/httpinspect|yeet-src/httpinspect|https://github.com/yeet-src/httpinspect
开发/GitHub/thousandflowers/Raccoon|thousandflowers/Raccoon|https://github.com/thousandflowers/Raccoon
开发/GitHub/gaozhangmin/boxplayer|gaozhangmin/boxplayer|https://github.com/gaozhangmin/boxplayer
开发/GitHub/Gloridust/WechatOnCloud|Gloridust/WechatOnCloud|https://github.com/Gloridust/WechatOnCloud
开发/GitHub/microsoft/fara|microsoft/fara|https://github.com/microsoft/fara
开发/GitHub/itsfatduck/optimizerDuck|itsfatduck/optimizerDuck|https://github.com/itsfatduck/optimizerDuck
开发/GitHub/cellebrite-labs/ghidra-rpc|cellebrite-labs/ghidra-rpc|https://github.com/cellebrite-labs/ghidra-rpc
开发/GitHub/bkerler/ida_rpc|bkerler/ida_rpc|https://github.com/bkerler/ida_rpc
开发/GitHub/scomper/opf-web|scomper/opf-web|https://github.com/scomper/opf-web
开发/GitHub/hanbinglengyue/FART|hanbinglengyue/FART|https://github.com/hanbinglengyue/FART
开发/GitHub/iBotPeaches/Apktool|iBotPeaches/Apktool|https://github.com/iBotPeaches/Apktool
开发/GitHub/XiaomiMiMo/MiMo-Code|XiaomiMiMo/MiMo-Code|https://github.com/XiaomiMiMo/MiMo-Code
开发/GitHub/4worlds4w-svg/inkwell|4worlds4w-svg/inkwell|https://github.com/4worlds4w-svg/inkwell
开发/GitHub/refactoringhq/tolaria|refactoringhq/tolaria|https://github.com/refactoringhq/tolaria
开发/GitHub/psiinon/open-source-web-scanners|psiinon/open-source-web-scanners|https://github.com/psiinon/open-source-web-scanners
开发/GitHub/tmylla/Awesome-LLM4Cybersecurity|tmylla/Awesome-LLM4Cybersecurity|https://github.com/tmylla/Awesome-LLM4Cybersecurity
开发/GitHub/MSNightmare/RoguePlanet|MSNightmare/RoguePlanet|https://github.com/MSNightmare/RoguePlanet
开发/GitHub/TaszkSecLabs/xiaomi-c400-pwn|TaszkSecLabs/xiaomi-c400-pwn|https://github.com/TaszkSecLabs/xiaomi-c400-pwn
开发/GitHub/FB208/OpenBidKit_Yibiao|FB208/OpenBidKit_Yibiao|https://github.com/FB208/OpenBidKit_Yibiao
开发/GitHub/Catherines77/ActiveMQ-EXPtools|Catherines77/ActiveMQ-EXPtools|https://github.com/Catherines77/ActiveMQ-EXPtools
开发/GitHub/HKUSTDial/Supervisor-Skills|HKUSTDial/Supervisor-Skills|https://github.com/HKUSTDial/Supervisor-Skills
开发/GitHub/wavever/buildby|wavever/buildby|https://github.com/wavever/buildby
开发/GitHub/ApocalypseSec/ApoalypseSecTools|ApocalypseSec/ApoalypseSecTools|https://github.com/ApocalypseSec/ApoalypseSecTools
开发/GitHub/aisoft-course/aisoft-course.github.io|aisoft-course/aisoft-course.github.io|https://github.com/aisoft-course/aisoft-course.github.io
开发/GitHub/microsoft/intelligent-terminal|microsoft/intelligent-terminal|https://github.com/microsoft/intelligent-terminal
开发/GitHub/Unclecheng-li/poc-lab|Unclecheng-li/poc-lab|https://github.com/Unclecheng-li/poc-lab
开发/GitHub/ADScanPro/adscan|ADScanPro/adscan|https://github.com/ADScanPro/adscan
开发/GitHub/SleepingBag945/dddd|SleepingBag945/dddd|https://github.com/SleepingBag945/dddd
开发/GitHub/uutils/coreutils|uutils/coreutils|https://github.com/uutils/coreutils
开发/GitHub/microsoft/coreutils|microsoft/coreutils|https://github.com/microsoft/coreutils
开发/GitHub/yb2460/harness-anything|yb2460/harness-anything|https://github.com/yb2460/harness-anything
开发/GitHub/VoltiusApp/voltius|VoltiusApp/voltius|https://github.com/VoltiusApp/voltius
开发/GitHub/dmdutra/simple-note|dmdutra/simple-note|https://github.com/dmdutra/simple-note
开发/GitHub/SnailSploit/Claude-Red|SnailSploit/Claude-Red|https://github.com/SnailSploit/Claude-Red
开发/GitHub/abc123info/Struts2VulsScanTools|abc123info/Struts2VulsScanTools|https://github.com/abc123info/Struts2VulsScanTools
开发/GitHub/zhaoxuya520/reverse-skill|zhaoxuya520/reverse-skill|https://github.com/zhaoxuya520/reverse-skill
开发/GitHub/trickest/cve|trickest/cve|https://github.com/trickest/cve
开发/GitHub/Jenderal92/CVE-2025-55182-React2shell|Jenderal92/CVE-2025-55182-React2shell|https://github.com/Jenderal92/CVE-2025-55182-React2shell
开发/GitHub/skylot/jadx|skylot/jadx|https://github.com/skylot/jadx
开发/GitHub/manaflow-ai/cmux|manaflow-ai/cmux|https://github.com/manaflow-ai/cmux
开发/GitHub/ReaJason/MemShellParty|ReaJason/MemShellParty|https://github.com/ReaJason/MemShellParty
开发/GitHub/pen4uin/java-memshell-generator|pen4uin/java-memshell-generator|https://github.com/pen4uin/java-memshell-generator
开发/GitHub/imthenachoman/How-To-Secure-A-Linux-Server|imthenachoman/How-To-Secure-A-Linux-Server|https://github.com/imthenachoman/How-To-Secure-A-Linux-Server
开发/GitHub/darkoperator/mimikatz-missing-manual|darkoperator/mimikatz-missing-manual|https://github.com/darkoperator/mimikatz-missing-manual
开发/GitHub/tiann/hapi|tiann/hapi|https://github.com/tiann/hapi
开发/GitHub/portbuster1337/CVE-2026-27771|portbuster1337/CVE-2026-27771|https://github.com/portbuster1337/CVE-2026-27771
开发/GitHub/t8y2/dbx|t8y2/dbx|https://github.com/t8y2/dbx
开发/GitHub/SecNN/AiScan-N|SecNN/AiScan-N|https://github.com/SecNN/AiScan-N
开发/GitHub/passwa11/cf-backup|passwa11/cf-backup|https://github.com/passwa11/cf-backup
开发/GitHub/wgpsec/cloudsword|wgpsec/cloudsword|https://github.com/wgpsec/cloudsword
开发/GitHub/c0olw/NacosRce|c0olw/NacosRce|https://github.com/c0olw/NacosRce
开发/GitHub/Aimino-Tech/opendocswork-mcp|Aimino-Tech/opendocswork-mcp|https://github.com/Aimino-Tech/opendocswork-mcp
开发/GitHub/iiiusky/alicloud-tools|iiiusky/alicloud-tools|https://github.com/iiiusky/alicloud-tools
开发/GitHub/adysec/POC|adysec/POC|https://github.com/adysec/POC
开发/GitHub/mohankumarpaluru/oracle-freetier-instance-creation|mohankumarpaluru/oracle-freetier-instance-creation|https://github.com/mohankumarpaluru/oracle-freetier-instance-creation
开发/GitHub/IliasHad/edit-mind|IliasHad/edit-mind|https://github.com/IliasHad/edit-mind
开发/GitHub/winapps-org/winapps|winapps-org/winapps|https://github.com/winapps-org/winapps
开发/GitHub/projectdiscovery/interactsh|projectdiscovery/interactsh|https://github.com/projectdiscovery/interactsh
开发/GitHub/FuJacob/cotabby|FuJacob/cotabby|https://github.com/FuJacob/cotabby
开发/GitHub/Helvesec/rmux|Helvesec/rmux|https://github.com/Helvesec/rmux
开发/GitHub/go-gost/gost|go-gost/gost|https://github.com/go-gost/gost
开发/GitHub/Giammarco-Ferranti/deja|Giammarco-Ferranti/deja|https://github.com/Giammarco-Ferranti/deja
开发/GitHub/nikaiw/VMkatz|nikaiw/VMkatz|https://github.com/nikaiw/VMkatz
开发/GitHub/Jabba-Team/jabba|Jabba-Team/jabba|https://github.com/Jabba-Team/jabba
开发/GitHub/shyiko/jabba|shyiko/jabba|https://github.com/shyiko/jabba
